USGS	01108000	2020-05-07 00:00	EDT	696	A
USGS	01108000	2020-05-07 00:15	EDT	691	A
USGS	01108000	2020-05-07 00:30	EDT	691	A
USGS	01108000	2020-05-07 00:45	EDT	680	A
USGS	01108000	2020-05-07 01:00	EDT	691	A
USGS	01108000	2020-05-07 01:15	EDT	691	A
USGS	01108000	2020-05-07 01:30	EDT	685	A
USGS	01108000	2020-05-07 01:45	EDT	685	A
USGS	01108000	2020-05-07 02:00	EDT	685	A
USGS	01108000	2020-05-07 02:15	EDT	690	A
USGS	01108000	2020-05-07 02:30	EDT	685	A
USGS	01108000	2020-05-07 02:45	EDT	680	A
USGS	01108000	2020-05-07 03:00	EDT	685	A
USGS	01108000	2020-05-07 03:15	EDT	680	A
USGS	01108000	2020-05-07 03:30	EDT	680	A
USGS	01108000	2020-05-07 03:45	EDT	675	A
USGS	01108000	2020-05-07 04:00	EDT	680	A
USGS	01108000	2020-05-07 04:15	EDT	680	A
USGS	01108000	2020-05-07 04:30	EDT	675	A
USGS	01108000	2020-05-07 04:45	EDT	675	A
USGS	01108000	2020-05-07 05:00	EDT	675	A
USGS	01108000	2020-05-07 05:15	EDT	669	A
USGS	01108000	2020-05-07 05:30	EDT	680	A
USGS	01108000	2020-05-07 05:45	EDT	669	A
USGS	01108000	2020-05-07 06:00	EDT	674	A
USGS	01108000	2020-05-07 06:15	EDT	674	A
USGS	01108000	2020-05-07 06:30	EDT	674	A
USGS	01108000	2020-05-07 06:45	EDT	674	A
USGS	01108000	2020-05-07 07:00	EDT	674	A
USGS	01108000	2020-05-07 07:15	EDT	669	A
USGS	01108000	2020-05-07 07:30	EDT	669	A
USGS	01108000	2020-05-07 07:45	EDT	669	A
USGS	01108000	2020-05-07 08:00	EDT	664	A
USGS	01108000	2020-05-07 08:15	EDT	664	A
USGS	01108000	2020-05-07 08:30	EDT	664	A
USGS	01108000	2020-05-07 08:45	EDT	664	A
USGS	01108000	2020-05-07 09:00	EDT	664	A
USGS	01108000	2020-05-07 09:15	EDT	664	A
USGS	01108000	2020-05-07 09:30	EDT	659	A
USGS	01108000	2020-05-07 09:45	EDT	664	A
USGS	01108000	2020-05-07 10:00	EDT	659	A
USGS	01108000	2020-05-07 10:15	EDT	664	A
USGS	01108000	2020-05-07 10:30	EDT	659	A
USGS	01108000	2020-05-07 10:45	EDT	664	A
USGS	01108000	2020-05-07 11:00	EDT	659	A
USGS	01108000	2020-05-07 11:15	EDT	658	A
USGS	01108000	2020-05-07 11:30	EDT	658	A
USGS	01108000	2020-05-07 11:45	EDT	653	A
USGS	01108000	2020-05-07 12:00	EDT	658	A
USGS	01108000	2020-05-07 12:15	EDT	663	A
USGS	01108000	2020-05-07 12:30	EDT	658	A
USGS	01108000	2020-05-07 12:45	EDT	658	A
USGS	01108000	2020-05-07 13:00	EDT	658	A
USGS	01108000	2020-05-07 13:15	EDT	658	A
USGS	01108000	2020-05-07 13:30	EDT	653	A
USGS	01108000	2020-05-07 13:45	EDT	653	A
USGS	01108000	2020-05-07 14:00	EDT	653	A
USGS	01108000	2020-05-07 14:15	EDT	653	A
USGS	01108000	2020-05-07 14:30	EDT	648	A
USGS	01108000	2020-05-07 14:45	EDT	648	A
USGS	01108000	2020-05-07 15:00	EDT	648	A
USGS	01108000	2020-05-07 15:15	EDT	648	A
USGS	01108000	2020-05-07 15:30	EDT	648	A
USGS	01108000	2020-05-07 15:45	EDT	643	A
USGS	01108000	2020-05-07 16:00	EDT	648	A
USGS	01108000	2020-05-07 16:15	EDT	643	A
USGS	01108000	2020-05-07 16:30	EDT	643	A
USGS	01108000	2020-05-07 16:45	EDT	648	A
USGS	01108000	2020-05-07 17:00	EDT	643	A
USGS	01108000	2020-05-07 17:15	EDT	638	A
USGS	01108000	2020-05-07 17:30	EDT	638	A
USGS	01108000	2020-05-07 17:45	EDT	633	A
USGS	01108000	2020-05-07 18:00	EDT	642	A
USGS	01108000	2020-05-07 18:15	EDT	637	A
USGS	01108000	2020-05-07 18:30	EDT	637	A
USGS	01108000	2020-05-07 18:45	EDT	632	A
USGS	01108000	2020-05-07 19:00	EDT	637	A
USGS	01108000	2020-05-07 19:15	EDT	627	A
USGS	01108000	2020-05-07 19:30	EDT	632	A
USGS	01108000	2020-05-07 19:45	EDT	627	A
USGS	01108000	2020-05-07 20:00	EDT	632	A
USGS	01108000	2020-05-07 20:15	EDT	632	A
USGS	01108000	2020-05-07 20:30	EDT	632	A
USGS	01108000	2020-05-07 20:45	EDT	627	A
USGS	01108000	2020-05-07 21:00	EDT	627	A
USGS	01108000	2020-05-07 21:15	EDT	627	A
USGS	01108000	2020-05-07 21:30	EDT	627	A
USGS	01108000	2020-05-07 21:45	EDT	627	A
USGS	01108000	2020-05-07 22:00	EDT	622	A
USGS	01108000	2020-05-07 22:15	EDT	627	A
USGS	01108000	2020-05-07 22:30	EDT	617	A
USGS	01108000	2020-05-07 22:45	EDT	617	A
USGS	01108000	2020-05-07 23:00	EDT	617	A
USGS	01108000	2020-05-07 23:15	EDT	612	A
USGS	01108000	2020-05-07 23:30	EDT	622	A
USGS	01108000	2020-05-07 23:45	EDT	617	A
