USGS	01108000	2020-05-04 00:00	EDT	1130	A
USGS	01108000	2020-05-04 00:15	EDT	1140	A
USGS	01108000	2020-05-04 00:30	EDT	1140	A
USGS	01108000	2020-05-04 00:45	EDT	1130	A
USGS	01108000	2020-05-04 01:00	EDT	1130	A
USGS	01108000	2020-05-04 01:15	EDT	1140	A
USGS	01108000	2020-05-04 01:30	EDT	1130	A
USGS	01108000	2020-05-04 01:45	EDT	1130	A
USGS	01108000	2020-05-04 02:00	EDT	1120	A
USGS	01108000	2020-05-04 02:15	EDT	1130	A
USGS	01108000	2020-05-04 02:30	EDT	1120	A
USGS	01108000	2020-05-04 02:45	EDT	1120	A
USGS	01108000	2020-05-04 03:00	EDT	1120	A
USGS	01108000	2020-05-04 03:15	EDT	1130	A
USGS	01108000	2020-05-04 03:30	EDT	1120	A
USGS	01108000	2020-05-04 03:45	EDT	1130	A
USGS	01108000	2020-05-04 04:00	EDT	1120	A
USGS	01108000	2020-05-04 04:15	EDT	1110	A
USGS	01108000	2020-05-04 04:30	EDT	1110	A
USGS	01108000	2020-05-04 04:45	EDT	1100	A
USGS	01108000	2020-05-04 05:00	EDT	1100	A
USGS	01108000	2020-05-04 05:15	EDT	1110	A
USGS	01108000	2020-05-04 05:30	EDT	1110	A
USGS	01108000	2020-05-04 05:45	EDT	1100	A
USGS	01108000	2020-05-04 06:00	EDT	1110	A
USGS	01108000	2020-05-04 06:15	EDT	1100	A
USGS	01108000	2020-05-04 06:30	EDT	1100	A
USGS	01108000	2020-05-04 06:45	EDT	1100	A
USGS	01108000	2020-05-04 07:00	EDT	1090	A
USGS	01108000	2020-05-04 07:15	EDT	1090	A
USGS	01108000	2020-05-04 07:30	EDT	1090	A
USGS	01108000	2020-05-04 07:45	EDT	1100	A
USGS	01108000	2020-05-04 08:00	EDT	1090	A
USGS	01108000	2020-05-04 08:15	EDT	1090	A
USGS	01108000	2020-05-04 08:30	EDT	1080	A
USGS	01108000	2020-05-04 08:45	EDT	1090	A
USGS	01108000	2020-05-04 09:00	EDT	1080	A
USGS	01108000	2020-05-04 09:15	EDT	1070	A
USGS	01108000	2020-05-04 09:30	EDT	1070	A
USGS	01108000	2020-05-04 09:45	EDT	1080	A
USGS	01108000	2020-05-04 10:00	EDT	1080	A
USGS	01108000	2020-05-04 10:15	EDT	1080	A
USGS	01108000	2020-05-04 10:30	EDT	1080	A
USGS	01108000	2020-05-04 10:45	EDT	1070	A
USGS	01108000	2020-05-04 11:00	EDT	1070	A
USGS	01108000	2020-05-04 11:15	EDT	1070	A
USGS	01108000	2020-05-04 11:30	EDT	1070	A
USGS	01108000	2020-05-04 11:45	EDT	1070	A
USGS	01108000	2020-05-04 12:00	EDT	1070	A
USGS	01108000	2020-05-04 12:15	EDT	1070	A
USGS	01108000	2020-05-04 12:30	EDT	1060	A
USGS	01108000	2020-05-04 12:45	EDT	1060	A
USGS	01108000	2020-05-04 13:00	EDT	1060	A
USGS	01108000	2020-05-04 13:15	EDT	1070	A
USGS	01108000	2020-05-04 13:30	EDT	1050	A
USGS	01108000	2020-05-04 13:45	EDT	1050	A
USGS	01108000	2020-05-04 14:00	EDT	1040	A
USGS	01108000	2020-05-04 14:15	EDT	1050	A
USGS	01108000	2020-05-04 14:30	EDT	1050	A
USGS	01108000	2020-05-04 14:45	EDT	1050	A
USGS	01108000	2020-05-04 15:00	EDT	1050	A
USGS	01108000	2020-05-04 15:15	EDT	1040	A
USGS	01108000	2020-05-04 15:30	EDT	1030	A
USGS	01108000	2020-05-04 15:45	EDT	1040	A
USGS	01108000	2020-05-04 16:00	EDT	1040	A
USGS	01108000	2020-05-04 16:15	EDT	1040	A
USGS	01108000	2020-05-04 16:30	EDT	1040	A
USGS	01108000	2020-05-04 16:45	EDT	1030	A
USGS	01108000	2020-05-04 17:00	EDT	1020	A
USGS	01108000	2020-05-04 17:15	EDT	1040	A
USGS	01108000	2020-05-04 17:30	EDT	1030	A
USGS	01108000	2020-05-04 17:45	EDT	1020	A
USGS	01108000	2020-05-04 18:00	EDT	1030	A
USGS	01108000	2020-05-04 18:15	EDT	1020	A
USGS	01108000	2020-05-04 18:30	EDT	1020	A
USGS	01108000	2020-05-04 18:45	EDT	1020	A
USGS	01108000	2020-05-04 19:00	EDT	1020	A
USGS	01108000	2020-05-04 19:15	EDT	1010	A
USGS	01108000	2020-05-04 19:30	EDT	1010	A
USGS	01108000	2020-05-04 19:45	EDT	1010	A
USGS	01108000	2020-05-04 20:00	EDT	1010	A
USGS	01108000	2020-05-04 20:15	EDT	1010	A
USGS	01108000	2020-05-04 20:30	EDT	1010	A
USGS	01108000	2020-05-04 20:45	EDT	1010	A
USGS	01108000	2020-05-04 21:00	EDT	1000	A
USGS	01108000	2020-05-04 21:15	EDT	1000	A
USGS	01108000	2020-05-04 21:30	EDT	1000	A
USGS	01108000	2020-05-04 21:45	EDT	999	A
USGS	01108000	2020-05-04 22:00	EDT	999	A
USGS	01108000	2020-05-04 22:15	EDT	999	A
USGS	01108000	2020-05-04 22:30	EDT	994	A
USGS	01108000	2020-05-04 22:45	EDT	994	A
USGS	01108000	2020-05-04 23:00	EDT	994	A
USGS	01108000	2020-05-04 23:15	EDT	994	A
USGS	01108000	2020-05-04 23:30	EDT	989	A
USGS	01108000	2020-05-04 23:45	EDT	989	A
